token_id,symbol,name,url
34,veJBX-034,Juicebox's Governance Token No. 034,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/34.json
35,veJBX-035,Juicebox's Governance Token No. 035,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/35.json
36,veJBX-036,Juicebox's Governance Token No. 036,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/36.json
37,veJBX-037,Juicebox's Governance Token No. 037,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/37.json
38,veJBX-038,Juicebox's Governance Token No. 038,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/38.json
39,veJBX-039,Juicebox's Governance Token No. 039,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/39.json
40,veJBX-040,Juicebox's Governance Token No. 040,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/40.json
41,veJBX-041,Juicebox's Governance Token No. 041,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/41.json
42,veJBX-042,Juicebox's Governance Token No. 042,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/42.json
43,veJBX-043,Juicebox's Governance Token No. 043,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/43.json
44,veJBX-044,Juicebox's Governance Token No. 044,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/44.json
45,veJBX-045,Juicebox's Governance Token No. 045,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/45.json
46,veJBX-046,Juicebox's Governance Token No. 046,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/46.json
47,veJBX-047,Juicebox's Governance Token No. 047,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/47.json
48,veJBX-048,Juicebox's Governance Token No. 048,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/48.json
49,veJBX-049,Juicebox's Governance Token No. 049,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/49.json
50,veJBX-050,Juicebox's Governance Token No. 050,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/50.json
51,veJBX-051,Juicebox's Governance Token No. 051,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/51.json
52,veJBX-052,Juicebox's Governance Token No. 052,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/52.json
53,veJBX-053,Juicebox's Governance Token No. 053,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/53.json
54,veJBX-054,Juicebox's Governance Token No. 054,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/54.json
55,veJBX-055,Juicebox's Governance Token No. 055,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/55.json
56,veJBX-056,Juicebox's Governance Token No. 056,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/56.json
57,veJBX-057,Juicebox's Governance Token No. 057,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/57.json
58,veJBX-058,Juicebox's Governance Token No. 058,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/58.json
59,veJBX-059,Juicebox's Governance Token No. 059,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/59.json
60,veJBX-060,Juicebox's Governance Token No. 060,https://gateway.pinata.cloud/ipfs/bafybeibooikeh7utjxiaagul7auo6nacm4purv37crigp2sgelo7m2kkze/60.json
61,veJBX-061,Juicebox's Governance Token No. 061,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/61.json
62,veJBX-062,Juicebox's Governance Token No. 062,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/62.json
63,veJBX-063,Juicebox's Governance Token No. 063,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/63.json
64,veJBX-064,Juicebox's Governance Token No. 064,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/64.json
65,veJBX-065,Juicebox's Governance Token No. 065,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/65.json
66,veJBX-066,Juicebox's Governance Token No. 066,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/66.json
67,veJBX-067,Juicebox's Governance Token No. 067,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/67.json
68,veJBX-068,Juicebox's Governance Token No. 068,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/68.json
69,veJBX-069,Juicebox's Governance Token No. 069,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/69.json
70,veJBX-070,Juicebox's Governance Token No. 070,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/70.json
71,veJBX-071,Juicebox's Governance Token No. 071,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/71.json
