Index,File Name,Image Hash,Image URL,CID,Metadata URL ,Metadata CID,Token Tier,Background,Number Background Like Mine,Percent Background Like Mine,Body,Number Body Like Mine,Percent Body Like Mine,Face,Number Face Like Mine,Percent Face Like Mine,Choker,Number Choker Like Mine,Percent Choker Like Mine,Lower_Accessory,Number Lower_Accessory Like Mine,Percent Lower_Accessory Like Mine,Outfit,Number Outfit Like Mine,Percent Outfit Like Mine,Oral_Fixation,Number Oral_Fixation Like Mine,Percent Oral_Fixation Like Mine,Headgear,Number Headgear Like Mine,Percent Headgear Like Mine,Left_Hand,Number Left_Hand Like Mine,Percent Left_Hand Like Mine,Right_Hand,Number Right_Hand Like Mine,Percent Right_Hand Like Mine,Both_Hands,Number Both_Hands Like Mine,Percent Both_Hands Like Mine
11,011.png,6bd447a2e5b8fa43e16a400a4d347b40a4c96f57e9d16f14d2d3f46ab62ec5b4,https://gateway.pinata.cloud/ipfs/bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu/011.png,bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu,https://gateway.pinata.cloud/ipfs/bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza/11.json,bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza,,10 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Chef,5,1.6666666666666667,Nothing,300,100,Chef Hat,5,1.6666666666666667,Nothing,255,85,Butcher Knife,5,1.6666666666666667,Nothing,300,100
12,012.png,c06732803bfd38d56893730c6cffc0d183022504b31e60f7fa32393789c2a36f,https://gateway.pinata.cloud/ipfs/bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu/012.png,bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu,https://gateway.pinata.cloud/ipfs/bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza/12.json,bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza,,50 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Chef,5,1.6666666666666667,Nothing,300,100,Chef Hat,5,1.6666666666666667,Nothing,255,85,Butcher Knife,5,1.6666666666666667,Nothing,300,100
13,013.png,31fa65ddcff6df112e5e99ed966230b5429856d8a8d2c6222baa869334ce3d12,https://gateway.pinata.cloud/ipfs/bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu/013.png,bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu,https://gateway.pinata.cloud/ipfs/bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza/13.json,bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza,,100 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Chef,5,1.6666666666666667,Nothing,300,100,Chef Hat,5,1.6666666666666667,Nothing,255,85,Butcher Knife,5,1.6666666666666667,Nothing,300,100
14,014.png,3adac4cb61bf3d21387afb448d44cad5b8d61289946ddb2bd03fe2623cf8cfba,https://gateway.pinata.cloud/ipfs/bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu/014.png,bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu,https://gateway.pinata.cloud/ipfs/bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza/14.json,bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza,,500 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Chef,5,1.6666666666666667,Nothing,300,100,Chef Hat,5,1.6666666666666667,Nothing,255,85,Butcher Knife,5,1.6666666666666667,Nothing,300,100
15,015.png,e7c43dc6ed941404f962a467be611553c84325955bc17b5b7e186bc1b73bc463,https://gateway.pinata.cloud/ipfs/bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu/015.png,bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu,https://gateway.pinata.cloud/ipfs/bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza/15.json,bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza,,1000 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Chef,5,1.6666666666666667,Nothing,300,100,Chef Hat,5,1.6666666666666667,Nothing,255,85,Butcher Knife,5,1.6666666666666667,Nothing,300,100
16,016.png,c78755fe211f46e26516da060dec8172535567a2ace501c6cf9f987d9e4a0b1c,https://gateway.pinata.cloud/ipfs/bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu/016.png,bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu,https://gateway.pinata.cloud/ipfs/bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza/16.json,bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza,,10 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Sandals,5,1.6666666666666667,Surfer T-shirt,5,1.6666666666666667,Nothing,300,100,No Hat,51,17,Surf Board,5,1.6666666666666667,Nothing,220,73.33333333333333,Nothing,300,100
17,017.png,ca3c85a3b80ada4da87838dacc4e04e45985758133da74e55051076701b06adf,https://gateway.pinata.cloud/ipfs/bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu/017.png,bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu,https://gateway.pinata.cloud/ipfs/bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza/17.json,bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza,,50 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Sandals,5,1.6666666666666667,Surfer T-shirt,5,1.6666666666666667,Nothing,300,100,No Hat,51,17,Surf Board,5,1.6666666666666667,Nothing,220,73.33333333333333,Nothing,300,100
18,018.png,e9f5e74678543d0a85e9238c12ed3020a2ed7fe1105deb379b1b1ba3f3cdedec,https://gateway.pinata.cloud/ipfs/bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu/018.png,bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu,https://gateway.pinata.cloud/ipfs/bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza/18.json,bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza,,100 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Sandals,5,1.6666666666666667,Surfer T-shirt,5,1.6666666666666667,Nothing,300,100,No Hat,51,17,Surf Board,5,1.6666666666666667,Nothing,220,73.33333333333333,Nothing,300,100
19,019.png,dd7108fd5c503578c1592c3ef9624285a1a82795f37c18e611f59d7965849fd5,https://gateway.pinata.cloud/ipfs/bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu/019.png,bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu,https://gateway.pinata.cloud/ipfs/bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza/19.json,bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza,,500 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Sandals,5,1.6666666666666667,Surfer T-shirt,5,1.6666666666666667,Nothing,300,100,No Hat,51,17,Surf Board,5,1.6666666666666667,Nothing,220,73.33333333333333,Nothing,300,100
20,020.png,2359c6daf26a1a0093b10427d15db1c49435cfbcb016e62eabfb75e2f61df6d3,https://gateway.pinata.cloud/ipfs/bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu/020.png,bafybeibegsk5otvi3dfkyxib7gopwv4hlsoxohhzodqo24gjhmyaapdrlu,https://gateway.pinata.cloud/ipfs/bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza/20.json,bafybeif3utiak6hgqtr4ftkag72g2uekddybbrtsqiv3n7uziggdeemeza,,1000 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Sandals,5,1.6666666666666667,Surfer T-shirt,5,1.6666666666666667,Nothing,300,100,No Hat,51,17,Surf Board,5,1.6666666666666667,Nothing,220,73.33333333333333,Nothing,300,100
21,021.png,274e5277412efac2736a8b20be10b912c9704ba07d897bd336d3cabc4f133ca7,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/021.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/21.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,10 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Samurai,10,3.3333333333333335,Nothing,300,100,Samurai Ribbon,10,3.3333333333333335,Samurai Katana,10,3.3333333333333335,Nothing,220,73.33333333333333,Nothing,300,100
22,022.png,eeb6e50f89c1f0f167252a8185d3847164ffdf0e84a5f19593e502fb3d326cdc,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/022.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/22.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,50 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Samurai,10,3.3333333333333335,Nothing,300,100,Samurai Ribbon,10,3.3333333333333335,Samurai Katana,10,3.3333333333333335,Nothing,220,73.33333333333333,Nothing,300,100
23,023.png,4b0b4fabfc493d635985cd79cc330d8cf1b0032a663136fed31efa6b70ba1e0b,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/023.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/23.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,100 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Samurai,10,3.3333333333333335,Nothing,300,100,Samurai Ribbon,10,3.3333333333333335,Samurai Katana,10,3.3333333333333335,Nothing,220,73.33333333333333,Nothing,300,100
24,024.png,731801307f8bb25605d99924f89d6b2babf69e3470259c02e6667421881186cf,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/024.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/24.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,500 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Samurai,10,3.3333333333333335,Nothing,300,100,Samurai Ribbon,10,3.3333333333333335,Samurai Katana,10,3.3333333333333335,Nothing,220,73.33333333333333,Nothing,300,100
25,025.png,07630402eba977500326fc38cec8c5f351c0758c997fd1f82abd4ddcaff5b842,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/025.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/25.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,1000 Days,60,20,Yellow,270,90,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Samurai,10,3.3333333333333335,Nothing,300,100,Samurai Ribbon,10,3.3333333333333335,Samurai Katana,10,3.3333333333333335,Nothing,220,73.33333333333333,Nothing,300,100
26,026.png,bdd94fe2c58cb65c1f25f578708ff73c4ae4187c68a25d54e056a957d5af68a8,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/026.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/26.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,10 Days,60,20,Pink,10,3.3333333333333335,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Pink Girl,5,1.6666666666666667,Nothing,300,100,Brown Hair,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
27,027.png,f0fdc96a20ada2010b6c58efd6dbe6b4ebaa760841e1b6e78fe6dd3a3937baec,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/027.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/27.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,50 Days,60,20,Pink,10,3.3333333333333335,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Pink Girl,5,1.6666666666666667,Nothing,300,100,Brown Hair,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
28,028.png,64391dd300511768d1e7028293897108336832d23ed9f25f28368cd3a7432dc7,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/028.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/28.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,100 Days,60,20,Pink,10,3.3333333333333335,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Pink Girl,5,1.6666666666666667,Nothing,300,100,Brown Hair,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
29,029.png,7059013bb0bf922c12e7f19b339a2c83c363f7247fc4f5067674293211647b95,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/029.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/29.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,500 Days,60,20,Pink,10,3.3333333333333335,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Pink Girl,5,1.6666666666666667,Nothing,300,100,Brown Hair,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
30,030.png,875f6abf332275a7be5b7b95bac46d085858c83f4fb8957ba999658d9cbaaccd,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/030.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/30.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,1000 Days,60,20,Pink,10,3.3333333333333335,Eye Mouth,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Pink Girl,5,1.6666666666666667,Nothing,300,100,Brown Hair,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
31,031.png,cfcc4cc42f705e99deef80fe854859a96a94e8bbdd61ad6505d23558362d561f,https://gateway.pinata.cloud/ipfs/bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq/031.png,bafybeiggo52nrnj22j7s6iirh2wsufjo4jirn6yal5neyfjxu7u3foi2hq,https://gateway.pinata.cloud/ipfs/bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e/31.json,bafybeicxqi42j6d5bdd5awbxehlfm7ezfro6dojzn3ozhzr5odxke3av6e,,10 Days,60,20,Yellow,270,90,Peach Face,5,1.6666666666666667,Choker,255,85,No Shoes,25,8.333333333333334,Princess Peach,5,1.6666666666666667,Nothing,300,100,Peach,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
