Index,File Name,Image Hash,Image URL,CID,Metadata URL ,Metadata CID,Token Tier,Background,Number Background Like Mine,Percent Background Like Mine,Body,Number Body Like Mine,Percent Body Like Mine,Face,Number Face Like Mine,Percent Face Like Mine,Choker,Number Choker Like Mine,Percent Choker Like Mine,Lower_Accessory,Number Lower_Accessory Like Mine,Percent Lower_Accessory Like Mine,Outfit,Number Outfit Like Mine,Percent Outfit Like Mine,Oral_Fixation,Number Oral_Fixation Like Mine,Percent Oral_Fixation Like Mine,Headgear,Number Headgear Like Mine,Percent Headgear Like Mine,Left_Hand,Number Left_Hand Like Mine,Percent Left_Hand Like Mine,Right_Hand,Number Right_Hand Like Mine,Percent Right_Hand Like Mine,Both_Hands,Number Both_Hands Like Mine,Percent Both_Hands Like Mine
1,001.png,87ae6af936f1e7edf2e6374fd4c30cc6ffb262fe35a8a3dbbaba4fa1c4470d6f,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/001.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/1,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,No Hat,51,17,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
2,002.png,d8cd3889723074444c256c3054398f9aba849a1fcc0806e3127d003359ae6fa2,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/002.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/2,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,No Hat,51,17,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
3,003.png,64656358a6d71a82bb7d8d4e3eb47703a1f7700088650f31a74f1173691cebb7,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/003.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/3,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,No Hat,51,17,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
4,004.png,4038ff53aabf30d01431a9a1fabc2aece7cd50de1b1f8a1192e8d0583bd8f72e,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/004.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/4,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,No Hat,51,17,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
5,005.png,037a215c6a80531d27cc7be9006863111d759e648bda70642438c430f2a4799b,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/005.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/5,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,No Hat,51,17,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
6,006.png,16e689604ce85d96f6675f1da6da3b1e9888fc0585d64fceae12feacb2a5db0e,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/006.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/6,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,Clown,5,1.6666666666666667,Nothing,255,85,Lollipop,5,1.6666666666666667,Nothing,300,100
7,007.png,2d21fda5becf975fe783bc88321eb8e59226699eb6fc93ac37f26ca6183669a1,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/007.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/7,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,Clown,5,1.6666666666666667,Nothing,255,85,Lollipop,5,1.6666666666666667,Nothing,300,100
8,008.png,d7c536f28faf33676b35fe7f6e03acf18cceeecfcc849414d6b26d15841f094d,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/008.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/8,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,Clown,5,1.6666666666666667,Nothing,255,85,Lollipop,5,1.6666666666666667,Nothing,300,100
9,009.png,480d99d43621911217ee54de5e0fa2b6e94a10b55871acd80ced484ca355596e,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/009.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/9,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,Clown,5,1.6666666666666667,Nothing,255,85,Lollipop,5,1.6666666666666667,Nothing,300,100
10,010.png,38d65e0d57eea9113390f24c4dd6a98bf1c2e30b127b2abf29724f5e34a35f34,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/010.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/10,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,Clown,5,1.6666666666666667,Nothing,255,85,Lollipop,5,1.6666666666666667,Nothing,300,100
11,011.png,6bd447a2e5b8fa43e16a400a4d347b40a4c96f57e9d16f14d2d3f46ab62ec5b4,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/011.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/11,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Chef,5,1.6666666666666667,Nothing,300,100,Chef Hat,5,1.6666666666666667,Nothing,255,85,Butcher Knife,5,1.6666666666666667,Nothing,300,100
12,012.png,0e0a028c5f04ce2184ca140ba1fc02bcb6c890355ba598c1a6c0d41c59814ad1,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/012.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/12,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Chef,5,1.6666666666666667,Nothing,300,100,Chef Hat,5,1.6666666666666667,Nothing,255,85,Butcher Knife,5,1.6666666666666667,Nothing,300,100
13,013.png,4394f3c79c97dac22e77b00f27d2c9773f4df482e2c020f62e6cbead046790e4,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/013.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/13,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Chef,5,1.6666666666666667,Nothing,300,100,Chef Hat,5,1.6666666666666667,Nothing,255,85,Butcher Knife,5,1.6666666666666667,Nothing,300,100
14,014.png,767e84db97f09679b734023acc804c7ea8dfdc23f5c0d4b559da89d501bb9bc5,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/014.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/14,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Chef,5,1.6666666666666667,Nothing,300,100,Chef Hat,5,1.6666666666666667,Nothing,255,85,Butcher Knife,5,1.6666666666666667,Nothing,300,100
15,015.png,7b5d8d19c12bb45499c049255aaf85966cbd00f37264e07871bb2b0939c94498,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/015.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/15,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Chef,5,1.6666666666666667,Nothing,300,100,Chef Hat,5,1.6666666666666667,Nothing,255,85,Butcher Knife,5,1.6666666666666667,Nothing,300,100
16,016.png,22e102a2c2788343b6740adaee7df7780a30f7265fb6c44ccb7e8efe728fa67f,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/016.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/16,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Sandals,5,1.6666666666666667,Surfer T-shirt,5,1.6666666666666667,Nothing,300,100,No Hat,51,17,Surf Board,5,1.6666666666666667,Nothing,220,73.33333333333333,Nothing,300,100
17,017.png,ca3c85a3b80ada4da87838dacc4e04e45985758133da74e55051076701b06adf,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/017.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/17,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Sandals,5,1.6666666666666667,Surfer T-shirt,5,1.6666666666666667,Nothing,300,100,No Hat,51,17,Surf Board,5,1.6666666666666667,Nothing,220,73.33333333333333,Nothing,300,100
18,018.png,266ea52b76da4eb1e80f2ae18335187807a6f40d581cc26a0cb24f6528a4a8c6,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/018.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/18,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Sandals,5,1.6666666666666667,Surfer T-shirt,5,1.6666666666666667,Nothing,300,100,No Hat,51,17,Surf Board,5,1.6666666666666667,Nothing,220,73.33333333333333,Nothing,300,100
19,019.png,dd7108fd5c503578c1592c3ef9624285a1a82795f37c18e611f59d7965849fd5,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/019.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/19,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Sandals,5,1.6666666666666667,Surfer T-shirt,5,1.6666666666666667,Nothing,300,100,No Hat,51,17,Surf Board,5,1.6666666666666667,Nothing,220,73.33333333333333,Nothing,300,100
20,020.png,2359c6daf26a1a0093b10427d15db1c49435cfbcb016e62eabfb75e2f61df6d3,https://gateway.pinata.cloud/ipfs/bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m/020.png,bafybeiajy567mgtktueygiarysfmialm5mutkkub6lrjaokuyfb2yl6s6m,https://gateway.pinata.cloud/ipfs/bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy/20,bafybeidfwsg6ssb2peyktfznkzubxldzd7d6kdkhvw6z7khhwhhzjbuxuy,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Sandals,5,1.6666666666666667,Surfer T-shirt,5,1.6666666666666667,Nothing,300,100,No Hat,51,17,Surf Board,5,1.6666666666666667,Nothing,220,73.33333333333333,Nothing,300,100
21,021.png,2b50ff18d408c74d9bff9f6c8ba3d95051287012c6226163c5e219cdb9391127,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/021.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/21,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Samurai,10,3.3333333333333335,Nothing,300,100,Samurai Ribbon,10,3.3333333333333335,Samurai Katana,10,3.3333333333333335,Nothing,220,73.33333333333333,Nothing,300,100
22,022.png,eeb6e50f89c1f0f167252a8185d3847164ffdf0e84a5f19593e502fb3d326cdc,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/022.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/22,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Samurai,10,3.3333333333333335,Nothing,300,100,Samurai Ribbon,10,3.3333333333333335,Samurai Katana,10,3.3333333333333335,Nothing,220,73.33333333333333,Nothing,300,100
23,023.png,2e9a1a97c2d7145efd73cccccf0b24c72d33e0b32e6c394d5dad1abeefafbbb0,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/023.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/23,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Samurai,10,3.3333333333333335,Nothing,300,100,Samurai Ribbon,10,3.3333333333333335,Samurai Katana,10,3.3333333333333335,Nothing,220,73.33333333333333,Nothing,300,100
24,024.png,e14109e952daeeb055735f6325196b387f6d4f36cc19dae68ec8601061cbb377,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/024.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/24,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Samurai,10,3.3333333333333335,Nothing,300,100,Samurai Ribbon,10,3.3333333333333335,Samurai Katana,10,3.3333333333333335,Nothing,220,73.33333333333333,Nothing,300,100
25,025.png,07630402eba977500326fc38cec8c5f351c0758c997fd1f82abd4ddcaff5b842,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/025.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/25,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Samurai,10,3.3333333333333335,Nothing,300,100,Samurai Ribbon,10,3.3333333333333335,Samurai Katana,10,3.3333333333333335,Nothing,220,73.33333333333333,Nothing,300,100
26,026.png,590712efc82db09a2bfa103b5097e4132b4511a1abb274b0e3e26dd348848b80,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/026.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/26,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,10 Days,60,20,Pink,10,3.3333333333333335,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Pink Girl,5,1.6666666666666667,Nothing,300,100,Brown Hair,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
27,027.png,f0fdc96a20ada2010b6c58efd6dbe6b4ebaa760841e1b6e78fe6dd3a3937baec,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/027.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/27,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,50 Days,60,20,Pink,10,3.3333333333333335,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Pink Girl,5,1.6666666666666667,Nothing,300,100,Brown Hair,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
28,028.png,bf76e6e33386199839856c2d0406616d68efc55dbc1ba54b1299728755693c13,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/028.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/28,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,100 Days,60,20,Pink,10,3.3333333333333335,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Pink Girl,5,1.6666666666666667,Nothing,300,100,Brown Hair,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
29,029.png,7059013bb0bf922c12e7f19b339a2c83c363f7247fc4f5067674293211647b95,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/029.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/29,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,500 Days,60,20,Pink,10,3.3333333333333335,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Pink Girl,5,1.6666666666666667,Nothing,300,100,Brown Hair,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
30,030.png,877f8f8dc981b58caafd0bf6bc4acd24e83b58e6cd897bfe778057f78978d63c,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/030.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/30,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,1000 Days,60,20,Pink,10,3.3333333333333335,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Pink Girl,5,1.6666666666666667,Nothing,300,100,Brown Hair,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
31,031.png,04679110ef00f55b5cbdd3729c932c3714215ea36b8f58969d7f3871cd1c9b90,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/031.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/31,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,10 Days,60,20,Yellow,270,90,Peach Face,5,1.6666666666666667,Choker,255,85,No Shoes,25,8.333333333333334,Princess Peach,5,1.6666666666666667,Nothing,300,100,Peach,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
32,032.png,a6113a23408b4ec15f4f3b52f82b9a43830ccb1c6d3e097b604f3dc408c3836f,https://gateway.pinata.cloud/ipfs/bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24/032.png,bafybeiehtq5xlsuoq5sp4lhm7tsubtvhb7jnn3q7nxekthidxuoixumc24,https://gateway.pinata.cloud/ipfs/bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4/32,bafybeihm557532ndqgfyxi2rbl7hkka6lxzs26pvdchx7zwfivbguhihn4,,50 Days,60,20,Yellow,270,90,Peach Face,5,1.6666666666666667,Choker,255,85,No Shoes,25,8.333333333333334,Princess Peach,5,1.6666666666666667,Nothing,300,100,Peach,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
